,ID,BatteryLevel,Lat,Lng,Type,Status,Heure,Jour
52,7e0876cd-50e0-4709-b5be-9d5a0786a218,73,48.870017,2.375986,escooter,ACTIVE,19h,Samedi
53,38698fd3-45c2-4edd-9543-25e3bc4a0e04,87,48.847024,2.412407,escooter,ACTIVE,19h,Samedi
54,8001eb13-fbd9-4d15-a2e6-5535bd8a3c8c,100,48.832192,2.397198,escooter,ACTIVE,19h,Samedi
55,efb92153-c8e3-4891-b191-930520cd7904,70,48.839723,2.323421,escooter,ACTIVE,19h,Samedi
56,239cf035-7ddd-4f9a-b19d-55f28ee554a7,100,48.861072,2.283707,escooter,ACTIVE,19h,Samedi
57,86d7dc96-e3ae-4143-99d4-c80db29896a5,95,48.854949,2.393477,escooter,ACTIVE,19h,Samedi
58,61464393-2bb6-4c5f-8202-07185a17754d,100,48.858513,2.361504,escooter,ACTIVE,19h,Samedi
59,77b2f129-4704-4a69-a54a-c41cd8f2b72b,55,48.860148,2.365524,escooter,ACTIVE,19h,Samedi
60,63e0eb38-01e0-4dfe-9bd2-1d448b327cd3,100,48.861281,2.301498,escooter,ACTIVE,19h,Samedi
61,0f2ccb57-a8de-43b3-844f-cc1b7419f717,94,48.83716,2.355029,escooter,ACTIVE,19h,Samedi
62,51964df1-b1ef-4f86-88b6-d1ead803ab52,61,48.85796,2.32694,escooter,ACTIVE,19h,Samedi
63,794d0a9a-3f8d-4afd-b436-ae2bddb73be5,64,48.865638,2.394714,escooter,ACTIVE,19h,Samedi
64,5c515192-283a-4edb-8b1e-848ebae2b14b,62,48.880366,2.317622,escooter,ACTIVE,19h,Samedi
65,3ea64313-9038-449a-a19e-a8c5ed03fe7e,88,48.837944,2.370513,escooter,ACTIVE,19h,Samedi
66,420b2221-2371-46d7-8892-490e66d7de8a,87,48.872155,2.336241,escooter,ACTIVE,19h,Samedi
67,522db3c9-c1f7-474c-8596-3dde17cc2f72,86,48.872206,2.285574,escooter,ACTIVE,19h,Samedi
68,35d103f6-b92a-4b27-bae5-776575b255ad,24,48.895589,2.330808,escooter,ACTIVE,19h,Samedi
69,0963f743-96f6-46f4-ba51-6c81d27fe4e8,76,48.879814,2.332786,escooter,ACTIVE,19h,Samedi
70,9c9d47c0-60f4-4dc8-b854-769b1a8c0e7b,75,48.854163,2.275599,escooter,ACTIVE,19h,Samedi
71,860172e6-503f-441a-a8b9-d8e8da965b9e,92,48.838558,2.357315,escooter,ACTIVE,19h,Samedi
72,705db1cd-26c7-4d94-9e45-5ae74211c202,100,48.876371,2.387759,escooter,ACTIVE,19h,Samedi
73,044eee07-8280-4c75-8bac-58c5c2e9d852,66,48.877045,2.285812,escooter,ACTIVE,19h,Samedi
74,a0d121d5-7dc3-48c2-a9ed-159a81e834a5,48,48.835665,2.359929,escooter,ACTIVE,19h,Samedi
75,e0fd5648-bbf3-4dbb-abc8-ae9507afa649,84,48.840664,2.399367,escooter,ACTIVE,19h,Samedi
76,f3cb4ea1-edc5-4fd9-9b8e-14e48e17c422,100,48.864269,2.300254,escooter,ACTIVE,19h,Samedi
