,ID,BatteryLevel,Lat,Lng,Type,Status,Heure,Jour
52,f825be66-7788-47ef-8e6c-0cd692abe79c,100,48.869695,2.399008,escooter,ACTIVE,9h,Lundi
53,7e0876cd-50e0-4709-b5be-9d5a0786a218,87,48.876188,2.376781,escooter,ACTIVE,9h,Lundi
54,7f27fd9c-79e0-42d0-bead-0f0d1961fc5f,50,48.883434,2.330063,escooter,ACTIVE,9h,Lundi
55,38698fd3-45c2-4edd-9543-25e3bc4a0e04,21,48.847155,2.412536,escooter,ACTIVE,9h,Lundi
56,8001eb13-fbd9-4d15-a2e6-5535bd8a3c8c,61,48.832146,2.397265,escooter,ACTIVE,9h,Lundi
57,efb92153-c8e3-4891-b191-930520cd7904,88,48.839761,2.323643,escooter,ACTIVE,9h,Lundi
58,239cf035-7ddd-4f9a-b19d-55f28ee554a7,75,48.84693,2.269855,escooter,ACTIVE,9h,Lundi
59,86d7dc96-e3ae-4143-99d4-c80db29896a5,53,48.849261,2.374833,escooter,ACTIVE,9h,Lundi
60,61464393-2bb6-4c5f-8202-07185a17754d,78,48.865384,2.342672,escooter,ACTIVE,9h,Lundi
61,b1095a87-e3ae-462d-be18-ccba728c7802,37,48.887799,2.3885,escooter,ACTIVE,9h,Lundi
62,77b2f129-4704-4a69-a54a-c41cd8f2b72b,87,48.870266,2.33416,escooter,ACTIVE,9h,Lundi
63,63e0eb38-01e0-4dfe-9bd2-1d448b327cd3,28,48.840946,2.354726,escooter,ACTIVE,9h,Lundi
64,51964df1-b1ef-4f86-88b6-d1ead803ab52,100,48.858091,2.327151,escooter,ACTIVE,9h,Lundi
65,794d0a9a-3f8d-4afd-b436-ae2bddb73be5,29,48.859974,2.311538,escooter,ACTIVE,9h,Lundi
66,5c515192-283a-4edb-8b1e-848ebae2b14b,89,48.88181,2.33078,escooter,ACTIVE,9h,Lundi
67,3ea64313-9038-449a-a19e-a8c5ed03fe7e,95,48.880033,2.391793,escooter,ACTIVE,9h,Lundi
68,420b2221-2371-46d7-8892-490e66d7de8a,61,48.870365,2.340704,escooter,ACTIVE,9h,Lundi
69,522db3c9-c1f7-474c-8596-3dde17cc2f72,39,48.854004,2.296758,escooter,ACTIVE,9h,Lundi
70,35d103f6-b92a-4b27-bae5-776575b255ad,70,48.857523,2.276346,escooter,ACTIVE,9h,Lundi
71,0963f743-96f6-46f4-ba51-6c81d27fe4e8,44,48.893192,2.343706,escooter,ACTIVE,9h,Lundi
72,9c9d47c0-60f4-4dc8-b854-769b1a8c0e7b,53,48.864606,2.288803,escooter,ACTIVE,9h,Lundi
73,860172e6-503f-441a-a8b9-d8e8da965b9e,100,48.829533,2.359845,escooter,ACTIVE,9h,Lundi
74,705db1cd-26c7-4d94-9e45-5ae74211c202,25,48.876037,2.387684,escooter,ACTIVE,9h,Lundi
75,044eee07-8280-4c75-8bac-58c5c2e9d852,30,48.85663,2.280709,escooter,ACTIVE,9h,Lundi
76,a0d121d5-7dc3-48c2-a9ed-159a81e834a5,92,48.835734,2.360055,escooter,ACTIVE,9h,Lundi
77,e0fd5648-bbf3-4dbb-abc8-ae9507afa649,29,48.840673,2.399316,escooter,ACTIVE,9h,Lundi
78,f3cb4ea1-edc5-4fd9-9b8e-14e48e17c422,54,48.864287,2.300252,escooter,ACTIVE,9h,Lundi
79,0f6d9692-54e2-4d3f-bebb-63ce74bbdd7f,55,48.827125,2.367042,escooter,ACTIVE,9h,Lundi
80,795a51ab-908d-4423-af4d-cce99f326a0c,71,48.838256,2.399939,escooter,ACTIVE,9h,Lundi
81,caef8638-eef4-4747-a571-3a422e4282ff,75,48.885335,2.334383,escooter,ACTIVE,9h,Lundi
82,311e5c29-7007-4d32-b45a-1600d971dbbf,49,48.840217,2.390676,escooter,ACTIVE,9h,Lundi
83,29d3af4e-4058-4940-85ea-1375d23d6ad1,23,48.829943,2.317555,escooter,ACTIVE,9h,Lundi
84,7253f78b-6c82-44dd-b3d9-59bb04158e3d,31,48.879309,2.368496,escooter,ACTIVE,9h,Lundi
85,df7cd13d-feeb-465d-9041-532f99b1dd46,46,48.846658,2.351658,escooter,ACTIVE,9h,Lundi
86,f3d1ecb7-3993-4af8-b5ff-d0e5519365bf,64,48.838178,2.371743,escooter,ACTIVE,9h,Lundi
87,9a27ea0e-851e-4403-baa2-09e934bb0538,30,48.867737,2.34483,escooter,ACTIVE,9h,Lundi
88,fefa6b03-d4cb-46c3-94d7-c5915f3fceeb,56,48.897501,2.353253,escooter,ACTIVE,9h,Lundi
89,f3aedc21-6308-4c62-9916-087a6a9d70d6,44,48.882076,2.332247,escooter,ACTIVE,9h,Lundi
90,553e1774-ef34-42d7-b226-83c4f973216f,42,48.867299,2.340788,escooter,ACTIVE,9h,Lundi
91,f82e45f5-c28e-4f9d-a111-b4e0af6e5cdf,66,48.838795,2.388364,escooter,ACTIVE,9h,Lundi
92,b351d374-dd6a-4a25-89ec-e50bf6e7ed61,67,48.845324,2.352007,escooter,ACTIVE,9h,Lundi
93,d13e96ab-d6e1-4a8f-89cb-e543d794c16e,78,48.844254,2.345717,escooter,ACTIVE,9h,Lundi
94,94885389-c19b-429a-8da6-b766dbc3fbae,93,48.851472,2.350475,escooter,ACTIVE,9h,Lundi
95,e98a587b-3f35-46aa-a1c5-66b010d57fc5,93,48.884739,2.294744,escooter,ACTIVE,9h,Lundi
96,6f5252d4-7fee-42cb-9d9e-1666ea964bdc,57,48.866162,2.273216,escooter,ACTIVE,9h,Lundi
97,f7e7faab-6d90-461c-93ae-49dc5a7b9ed0,75,48.869774,2.325902,escooter,ACTIVE,9h,Lundi
98,2444896f-8d12-4524-ae9c-c89ad3c3386b,80,48.854246,2.31912,escooter,ACTIVE,9h,Lundi
99,9d4ad880-3ff6-4209-8f0d-53ea95f2d9f9,100,48.873598,2.370518,escooter,ACTIVE,9h,Lundi
100,eae44e3a-a790-4928-81a0-edf9005df7b7,86,48.850755,2.31419,escooter,ACTIVE,9h,Lundi
101,56fe2b3c-77c5-4fad-9d55-1e8baa8e633f,44,48.864856,2.299074,escooter,ACTIVE,9h,Lundi
102,81239aaf-289b-4130-b091-41b86a55afc5,60,48.841216,2.324365,escooter,ACTIVE,9h,Lundi
103,6e937550-f644-407c-a134-560db1897d57,31,48.858669,2.383305,escooter,ACTIVE,9h,Lundi
104,531bc14d-8390-41ec-95f7-f78cf2baf1da,94,48.852621,2.26534,escooter,ACTIVE,9h,Lundi
105,0fb56c22-f3d4-4f06-b503-13937d6051d4,73,48.858882,2.321297,escooter,ACTIVE,9h,Lundi
106,303df27d-af94-4c62-adb6-a25ed6024ac0,75,48.862668,2.378084,escooter,ACTIVE,9h,Lundi
107,0f2f982d-f92e-4f11-9d97-673f517b5085,91,48.83264,2.350543,escooter,ACTIVE,9h,Lundi
108,c649e1d5-4f16-45ad-a7cf-213aed903951,64,48.864432,2.341871,escooter,ACTIVE,9h,Lundi
109,c3d83929-d7e9-454c-977a-71ff99384c8d,54,48.863707,2.339586,escooter,ACTIVE,9h,Lundi
110,0aa2b2ed-fb27-4c50-b2c0-40f315a04832,46,48.82389,2.350534,escooter,ACTIVE,9h,Lundi
111,7b712eef-fe06-4cb9-ba6e-beedf7f9434e,39,48.869141,2.304352,escooter,ACTIVE,9h,Lundi
112,713e4605-dd43-4c90-8a09-2cd2b57e2828,26,48.882182,2.334542,escooter,ACTIVE,9h,Lundi
113,6508fa86-4c3e-4689-8315-5ee198b34c45,35,48.825386,2.367084,escooter,ACTIVE,9h,Lundi
114,ee0839db-1aaa-4caf-9138-9484501b13ff,66,48.869614,2.293925,escooter,ACTIVE,9h,Lundi
115,0dacf746-c6bc-4cd1-8e9a-2a4e3267a7e7,42,48.849043,2.376412,escooter,ACTIVE,9h,Lundi
116,868bb891-9189-4ed7-b001-7ee30b7422f7,88,48.852368,2.341804,escooter,ACTIVE,9h,Lundi
117,46c85f4a-9e2f-4c82-8067-aab56e9c9d4f,89,48.839082,2.400625,escooter,ACTIVE,9h,Lundi
118,7c79019b-1322-434e-a7d6-cd86fe578676,77,48.864724,2.340585,escooter,ACTIVE,9h,Lundi
119,edbd4cff-631e-4e53-85f9-0b0ede0d94a8,24,48.85688,2.341427,escooter,ACTIVE,9h,Lundi
120,9d115705-08ce-46f2-902e-01f259ed0a62,71,48.838861,2.401383,escooter,ACTIVE,9h,Lundi
121,ae82091f-4d92-4bed-bf68-a7243a89d349,76,48.852788,2.294875,escooter,ACTIVE,9h,Lundi
122,d4c9527a-1198-4572-9550-243a704e507d,31,48.856532,2.277738,escooter,ACTIVE,9h,Lundi
123,8649f15d-84f4-4693-a63c-7b84bf68e776,95,48.842947,2.391774,escooter,ACTIVE,9h,Lundi
124,8b45af48-758b-400f-af98-eb8940e31e2b,33,48.850548,2.287152,escooter,ACTIVE,9h,Lundi
125,cc96deca-5291-437a-8138-59c3a6f23757,97,48.836564,2.403273,escooter,ACTIVE,9h,Lundi
126,ca5def5b-a9eb-4a57-ba15-2ee221bdf87f,88,48.82608,2.377765,escooter,ACTIVE,9h,Lundi
127,880d5ca4-1656-4c45-95e7-8b8e14548b6f,77,48.871158,2.362832,escooter,ACTIVE,9h,Lundi
128,0d106ba0-a368-4eb0-abbd-b9a570d363b5,41,48.83416,2.326324,escooter,ACTIVE,9h,Lundi
129,1c569fe9-84fb-4d5b-a75d-787b80e5488f,89,48.846225,2.376282,escooter,ACTIVE,9h,Lundi
130,9d5a97db-749d-46ad-b0e9-94e8dc41974b,99,48.862204,2.305321,escooter,ACTIVE,9h,Lundi
131,830a6c96-d625-4136-969b-893e7b55a21d,100,48.851406,2.265178,escooter,ACTIVE,9h,Lundi
132,2a0026aa-27d4-462f-8d23-ca31dad0c38f,47,48.836967,2.373021,escooter,ACTIVE,9h,Lundi
133,022e31a8-05eb-41bb-ad5b-8f8b9184b0d7,100,48.840004,2.400758,escooter,ACTIVE,9h,Lundi
134,64d80455-1875-4876-979e-a6189e3cd402,30,48.872515,2.384197,escooter,ACTIVE,9h,Lundi
135,484e1fa4-21a5-4626-bb1e-0d8ee8a3d828,39,48.833036,2.31844,escooter,ACTIVE,9h,Lundi
136,96adbe7e-8ecb-4f9c-9add-209b2dfb1970,88,48.857613,2.354443,escooter,ACTIVE,9h,Lundi
137,c21fbbad-9d6f-4626-9397-8cbb0ce6edb4,95,48.858545,2.343707,escooter,ACTIVE,9h,Lundi
138,eabedcb8-116e-44e8-b07e-9f7ec70ea12b,81,48.871754,2.343239,escooter,ACTIVE,9h,Lundi
139,50e3cf9f-8845-4fbb-8258-b3b59197d63d,40,48.874479,2.392987,escooter,ACTIVE,9h,Lundi
140,bf92a380-c3d9-49d2-8213-5df5052db7f2,100,48.830218,2.346526,escooter,ACTIVE,9h,Lundi
141,aaac7b58-ccde-4646-9314-f7e903da29e1,86,48.879695,2.312198,escooter,ACTIVE,9h,Lundi
142,770ad058-db57-4962-9d9a-d750dc5b86e2,49,48.835739,2.392299,escooter,ACTIVE,9h,Lundi
143,06db128c-5989-45e1-ae5c-93fc91d104ce,50,48.853522,2.3146,escooter,ACTIVE,9h,Lundi
144,fd0d1dcb-c537-4eb0-8fea-953db2b82ce3,57,48.855878,2.26904,escooter,ACTIVE,9h,Lundi
145,15726943-79b2-45dc-adfc-d5864df76b45,28,48.868135,2.337587,escooter,ACTIVE,9h,Lundi
146,1f4819de-4bb7-4b0e-b6ff-feba19445cd2,55,48.86836,2.289226,escooter,ACTIVE,9h,Lundi
